area,int_sqft,n_bedroom,n_bathroom,n_room,park_facil,utility_avail,street,mzzone,sales_price,house_age,buildtype_Commercial,buildtype_House,buildtype_Others
1,924,1,1,3,0,2,0,3,10571990,26,1,0,0
0,508,1,1,2,1,0,2,2,6709750,49,1,0,0
3,1725,2,1,4,0,2,1,4,9817160,8,0,1,0
0,1665,2,2,4,0,2,0,2,11513500,10,1,0,0
4,1868,3,2,5,1,1,2,3,11348140,9,0,0,1
5,1951,2,1,5,1,0,0,3,20272170,36,1,0,0
6,1665,1,1,4,1,2,1,5,20656290,22,1,0,0
5,1537,1,1,4,0,2,1,3,17670400,15,1,0,0
2,912,1,1,3,1,2,1,3,11583300,26,1,0,0
0,724,1,1,2,1,2,1,3,8033250,31,1,0,0
0,516,1,1,2,0,1,0,0,3331750,33,1,0,0
6,1764,1,1,4,1,2,0,4,13971130,38,0,0,1
2,872,1,1,3,0,0,2,3,7693740,29,0,0,1
2,887,1,1,3,1,2,2,5,13118450,39,1,0,0
2,1080,1,1,3,1,0,1,3,12721750,9,1,0,0
2,1045,1,1,3,1,2,2,4,9480000,32,0,1,0
0,1530,2,2,4,0,1,0,5,12046250,11,1,0,0
1,1132,1,1,3,0,1,0,0,6050375,5,0,1,0
4,2365,4,2,6,1,1,1,4,12924800,25,0,0,1
3,1781,2,1,4,0,2,1,5,10048510,38,0,1,0
2,1138,1,1,3,0,1,1,3,11770400,40,1,0,0
4,2375,4,2,6,0,2,2,3,11381360,18,0,1,0
0,1115,1,1,3,0,0,0,3,6224875,11,0,0,1
2,811,1,1,3,0,0,1,5,10890050,39,1,0,0
5,1586,1,1,4,0,2,1,4,10882430,44,0,1,0
2,1103,1,1,3,1,1,2,3,10560810,6,0,0,1
0,939,1,1,3,1,2,0,1,5326500,24,0,1,0
3,1727,2,1,4,0,1,2,0,7341790,42,0,1,0
6,1672,1,1,4,0,2,1,4,18911110,13,1,0,0
5,1581,1,1,4,1,1,0,3,18011000,15,1,0,0
5,1781,1,1,4,0,2,0,5,19789040,27,1,0,0
4,1668,2,1,4,0,2,2,3,14139220,21,1,0,0
1,1263,2,2,4,0,2,0,2,7926700,40,0,1,0
1,819,1,1,3,0,2,0,4,7484395,13,0,1,0
0,1145,1,1,3,0,1,1,4,6855750,31,0,1,0
2,1074,1,1,3,1,1,2,3,12904650,39,1,0,0
6,1707,1,1,4,0,0,1,5,13057270,38,0,0,1
4,2145,3,2,5,0,1,2,4,17357440,22,1,0,0
1,737,1,1,2,0,1,0,5,6916665,31,0,1,0
1,1178,1,1,3,0,2,0,0,6652020,28,0,0,1
1,1261,2,2,4,1,1,1,1,9653285,39,0,0,1
0,807,1,1,2,1,1,0,5,7603375,7,0,0,1
2,1167,1,1,3,0,1,2,4,9790040,11,0,0,1
0,1575,2,2,4,0,1,0,4,7629750,43,0,1,0
0,1177,1,1,3,0,2,0,5,7014250,21,0,1,0
0,1069,1,1,3,0,2,0,1,4661125,41,0,0,1
1,679,1,1,2,0,2,0,1,5147305,27,0,0,1
0,642,1,1,2,1,0,2,2,7374500,30,1,0,0
3,1850,3,2,5,1,1,2,3,10235550,50,0,1,0
5,1692,1,1,4,0,0,1,3,17874820,16,1,0,0
6,1788,1,1,4,1,1,2,3,21217800,10,1,0,0
1,817,1,1,3,0,1,1,5,11559880,12,1,0,0
0,1639,2,2,4,1,1,2,4,9464500,36,0,1,0
0,883,1,1,2,0,1,1,1,4491625,44,0,0,1
3,1827,3,2,5,0,1,1,1,8803420,6,0,1,0
5,1986,2,1,5,0,2,0,3,13245710,19,0,0,1
3,1958,3,2,5,1,2,0,1,15003560,18,1,0,0
1,870,1,1,3,0,1,0,4,10671275,24,1,0,0
3,1662,2,1,4,0,0,1,3,7871720,41,0,1,0
5,1835,2,1,5,0,2,1,5,14429740,22,0,0,1
1,1270,2,2,4,1,2,0,3,10185610,34,0,0,1
4,2292,4,2,6,1,1,1,4,12946500,13,0,0,1
0,1028,1,1,3,0,2,2,4,10001250,15,1,0,0
4,1865,3,2,5,1,1,2,5,16935440,22,1,0,0
1,981,1,1,3,1,1,0,4,9347935,9,0,0,1
0,916,1,1,3,1,1,2,0,5434250,45,0,0,1
3,1908,3,2,5,1,1,1,3,11663490,12,0,0,1
5,1936,2,1,5,1,2,1,5,15589440,38,0,0,1
3,1926,3,2,5,0,1,1,5,10337000,55,0,1,0
2,1083,1,1,3,1,1,2,5,14200900,38,1,0,0
5,1780,1,1,4,1,2,1,5,13709340,32,0,1,0
3,1707,2,1,4,0,1,2,2,13685190,52,1,0,0
2,900,1,1,3,0,0,2,3,7953250,23,0,0,1
6,1519,1,1,4,0,1,2,3,12332820,20,0,0,1
6,1934,2,1,5,1,1,1,4,22053480,19,1,0,0
0,1043,1,1,3,1,1,2,2,7356625,28,0,0,1
0,704,1,1,2,1,1,1,5,7338250,39,0,0,1
0,1539,2,2,4,0,2,2,0,9996000,20,1,0,0
0,1279,1,1,3,1,1,0,2,6849125,24,0,0,1
0,1568,2,2,4,1,1,0,0,10462500,14,1,0,0
4,2011,3,2,5,1,1,2,4,17523920,16,1,0,0
0,1566,2,2,4,0,1,2,0,10010000,31,1,0,0
4,1812,3,2,5,0,2,1,4,14873340,7,1,0,0
6,1729,1,1,4,0,1,2,4,20461220,11,1,0,0
5,1569,1,1,4,1,2,0,4,11231390,32,0,1,0
4,2068,3,2,5,1,1,2,4,12711220,13,0,0,1
5,1869,2,1,5,0,1,2,5,15010890,36,0,0,1
2,1271,2,1,4,0,1,1,4,10139270,12,0,0,1
4,1527,2,1,4,0,2,2,5,10007800,10,0,1,0
0,601,1,1,2,0,2,0,5,5636000,22,0,1,0
1,1206,2,2,4,0,0,2,1,7877645,23,0,1,0
5,1878,2,1,5,0,1,0,4,11716020,36,0,1,0
0,884,1,1,2,0,0,1,0,3226250,47,0,1,0
2,728,1,1,2,1,2,2,5,9368650,11,0,1,0
0,907,1,1,3,1,0,0,4,7074750,15,0,1,0
3,1534,2,1,4,0,1,0,1,5587150,55,0,1,0
4,2038,3,2,5,1,1,2,3,16593240,22,1,0,0
4,1512,2,1,4,0,1,1,5,9478820,11,0,1,0
0,695,1,1,2,0,2,1,4,6356125,12,0,0,1
3,1581,2,1,4,0,1,1,0,7145230,34,0,0,1
1,1238,2,2,4,0,1,2,5,10626305,27,0,1,0
0,1173,1,1,3,0,2,2,5,8744875,22,0,0,1
2,797,1,1,2,1,2,2,5,12335200,32,1,0,0
0,1684,2,2,4,1,0,0,5,10284000,6,0,0,1
3,1974,3,2,5,0,1,0,2,14214940,32,1,0,0
2,893,1,1,3,0,0,2,3,7727410,40,0,0,1
0,1026,1,1,3,0,1,2,0,5564000,15,0,0,1
5,1812,2,1,5,0,1,1,4,12391870,26,0,1,0
1,1282,2,2,4,1,1,0,1,7976295,33,0,1,0
4,2449,4,2,6,0,2,1,5,12572700,25,0,1,0
2,932,1,1,3,1,0,0,5,9801040,12,0,0,1
3,1564,2,1,4,1,1,1,5,14917750,15,1,0,0
4,1566,2,1,4,1,2,1,3,10362620,5,0,0,1
0,1266,1,1,3,0,1,2,1,6503500,14,0,1,0
6,1945,2,1,5,0,0,0,5,13864450,15,0,0,1
0,1649,2,2,4,1,2,1,1,8438625,21,0,0,1
0,1081,1,1,3,1,1,0,1,5818500,8,0,1,0
3,1889,3,2,5,1,1,1,2,15472200,50,1,0,0
2,779,1,1,2,1,1,0,5,7883050,27,0,1,0
2,984,1,1,3,1,2,1,4,13197400,8,1,0,0
4,2495,4,2,6,1,1,2,4,14093240,17,0,0,1
2,973,1,1,3,1,0,1,4,9869710,18,0,0,1
5,1986,2,1,5,0,0,0,3,11786460,43,0,1,0
3,1829,3,2,5,0,2,0,1,13009230,29,1,0,0
2,780,1,1,2,0,1,0,4,6251000,36,0,1,0
1,843,1,1,3,0,1,1,1,6821735,9,0,0,1
2,913,1,1,3,0,0,0,3,6685100,22,0,1,0
0,779,1,1,2,0,1,0,1,3219750,35,0,1,0
6,1725,1,1,4,1,0,2,5,14844980,29,0,0,1
4,2374,4,2,6,0,1,2,5,12406480,14,0,1,0
2,778,1,1,2,0,1,0,3,9094750,21,1,0,0
1,989,1,1,3,1,1,2,1,9040975,25,0,0,1
0,1624,2,2,4,0,1,0,5,8743750,29,0,0,1
3,1989,3,2,5,0,1,2,3,10976510,53,0,0,1
0,1381,2,2,4,0,1,0,3,10106750,33,1,0,0
0,923,1,1,3,1,0,0,3,6996125,10,0,0,1
2,1034,1,1,3,0,1,0,4,8469580,8,0,0,1
3,1794,2,1,4,1,1,0,3,10148300,45,0,0,1
4,2471,4,2,6,0,2,1,5,19240040,22,1,0,0
2,1085,1,1,3,1,0,2,4,10101200,37,0,0,1
4,2070,3,2,5,1,1,2,4,11772340,17,0,1,0
2,959,1,1,3,1,1,2,3,12492400,12,1,0,0
0,1341,2,2,4,0,2,1,3,7131000,10,0,1,0
4,1377,2,1,4,1,2,2,5,14392520,16,1,0,0
3,1862,3,2,5,1,0,2,5,12097820,11,0,1,0
3,1594,2,1,4,1,2,0,4,10163940,47,0,0,1
2,1016,1,1,3,1,1,2,5,10780920,24,0,0,1
4,2321,4,2,6,1,2,2,4,12756200,20,0,1,0
1,1242,2,2,4,0,0,1,2,8033695,33,0,1,0
2,707,1,1,2,1,1,0,5,7972690,38,0,0,1
2,707,1,1,2,1,2,0,3,7197800,20,0,1,0
1,1120,1,1,3,1,1,2,4,10439690,26,0,1,0
1,774,1,1,2,1,1,2,4,11827040,36,1,0,0
2,1083,1,1,3,1,1,2,3,9045250,23,0,1,0
2,767,1,1,2,0,0,1,4,9871800,20,1,0,0
3,1725,2,1,4,1,0,0,5,10994850,15,0,0,1
0,1194,1,1,3,0,1,2,0,5347250,38,0,0,1
1,1052,1,1,3,1,1,1,5,14737850,30,1,0,0
1,667,1,1,2,1,0,1,3,7335890,6,0,1,0
0,1369,2,2,4,0,1,0,4,7952375,14,0,0,1
5,1952,2,1,5,1,1,1,4,22633000,15,1,0,0
2,1228,2,1,4,0,2,0,3,8442110,25,0,0,1
2,1236,2,1,4,0,1,0,4,8214800,36,0,1,0
5,1988,2,1,5,1,1,2,3,13921240,17,0,1,0
1,1018,1,1,3,0,1,1,1,7520335,29,0,0,1
4,2120,3,2,5,0,1,2,3,11212900,25,0,0,1
4,1602,2,1,4,1,2,1,3,9651940,17,0,1,0
3,1916,3,2,5,0,1,0,5,16071420,6,1,0,0
1,893,1,1,3,1,1,2,1,7700295,13,0,1,0
5,1968,2,1,5,1,2,1,4,14057110,28,0,1,0
0,1424,2,2,4,0,1,2,3,10936000,44,1,0,0
2,755,1,1,2,0,2,2,3,7593850,18,0,0,1
3,1643,2,1,4,1,1,0,2,8657220,51,0,0,1
2,749,1,1,2,0,1,0,5,9390500,38,1,0,0
6,1960,2,1,5,0,1,0,4,14415540,7,0,0,1
5,1845,2,1,5,1,1,1,4,14408010,23,0,0,1
4,2092,3,2,5,0,2,2,5,12364620,19,0,0,1
3,1644,2,1,4,1,1,1,5,10563530,34,0,1,0
6,1932,2,1,5,1,2,0,5,15399860,5,0,0,1
3,1861,3,2,5,0,1,1,4,15793800,10,1,0,0
5,1838,2,1,5,1,0,2,5,14973480,37,0,0,1
2,1016,1,1,3,1,0,1,3,8078550,37,0,1,0
2,734,1,1,2,1,1,2,5,9632330,13,0,0,1
4,1304,1,1,3,1,1,1,3,8718400,10,0,1,0
1,698,1,1,2,1,1,0,2,9155815,21,1,0,0
4,1476,2,1,4,0,1,1,4,9073040,16,0,0,1
2,1219,2,1,4,0,2,0,3,12578650,19,1,0,0
0,645,1,1,2,1,2,0,1,4512250,17,0,1,0
0,1532,2,2,4,0,1,0,2,9484000,44,1,0,0
4,1640,2,1,4,1,1,2,3,9722500,25,0,1,0
3,1799,2,1,4,1,0,2,3,11762140,12,0,0,1
2,991,1,1,3,0,1,2,3,7913650,11,0,1,0
4,1890,3,2,5,1,1,2,5,12063380,19,0,1,0
0,1159,1,1,3,0,1,2,0,4819500,44,0,1,0
2,948,1,1,3,1,1,2,5,13870800,8,1,0,0
5,1761,1,1,4,1,1,2,4,20817260,33,1,0,0
0,1645,2,2,4,1,0,0,2,6895000,50,0,1,0
0,934,1,1,3,1,1,0,5,9555750,37,1,0,0
3,1612,2,1,4,0,1,2,0,12076530,24,1,0,0
5,1773,1,1,4,1,0,1,3,12439640,37,0,1,0
2,1193,1,1,3,0,0,2,4,9915110,38,0,0,1
0,1350,2,2,4,1,0,1,1,7074750,26,0,0,1
6,1929,2,1,5,0,2,1,3,13180810,8,0,1,0
5,1959,2,1,5,1,1,2,3,14344210,18,0,1,0
1,626,1,1,2,0,2,2,2,6333495,33,0,0,1
4,1758,2,1,4,0,1,1,5,10455360,30,0,0,1
0,1677,2,2,4,1,0,0,0,10302000,28,1,0,0
0,1538,2,2,4,1,0,0,1,10911000,8,1,0,0
4,2148,3,2,5,0,1,1,3,16384220,21,1,0,0
1,1098,1,1,3,1,2,2,3,9647855,17,0,1,0
2,1146,1,1,3,1,1,0,4,13822050,7,1,0,0
5,1796,1,1,4,0,1,1,4,12754380,14,0,1,0
5,1578,1,1,4,1,1,2,4,19627640,22,1,0,0
2,1207,2,1,4,0,1,0,3,12542950,17,1,0,0
2,1125,1,1,3,0,0,2,5,9365500,34,0,1,0
2,737,1,1,2,0,0,0,5,9406050,31,1,0,0
0,1483,2,2,4,1,1,1,1,6755000,34,0,1,0
4,1423,2,1,4,1,2,1,5,14345060,13,1,0,0
6,1812,2,1,5,1,1,0,5,14717440,9,0,0,1
0,1028,1,1,3,1,1,1,1,8255500,30,1,0,0
3,1951,3,2,5,0,1,1,4,10252060,43,0,1,0
1,1215,2,2,4,1,1,2,4,10727975,25,0,1,0
0,1275,1,1,3,0,1,1,0,8100250,43,1,0,0
1,971,1,1,3,1,1,1,0,6286255,36,0,1,0
4,1323,1,1,3,1,1,2,3,8779820,21,0,1,0
5,1527,1,1,4,0,2,1,3,10366390,17,0,1,0
5,1978,2,1,5,1,2,1,4,15417080,22,0,0,1
2,1041,1,1,3,1,0,2,3,13511550,5,1,0,0
0,1062,1,1,3,0,2,2,2,8761750,29,1,0,0
4,1407,2,1,4,1,1,1,3,9451780,9,0,1,0
5,1905,2,1,5,1,0,2,3,20999330,44,1,0,0
0,1226,1,1,3,0,1,1,0,5100500,10,0,1,0
0,1198,1,1,3,1,2,0,2,6056500,38,0,1,0
1,1249,2,2,4,0,1,1,2,9333075,5,0,0,1
4,1310,1,1,3,0,1,1,5,12351340,17,1,0,0
4,2234,4,2,6,1,2,2,5,14516600,6,0,0,1
1,1032,1,1,3,0,1,2,0,11238050,10,1,0,0
6,1666,1,1,4,0,1,1,3,11167270,41,0,1,0
2,1212,2,1,4,1,2,1,3,9572950,13,0,1,0
1,897,1,1,3,0,0,2,2,10647205,27,1,0,0
0,919,1,1,3,1,1,2,3,7855000,14,0,1,0
6,1842,2,1,5,0,2,2,5,21362800,35,1,0,0
3,1895,3,2,5,1,0,1,4,16567500,25,1,0,0
4,1305,1,1,3,0,2,1,5,8812260,13,0,1,0
4,1373,2,1,4,1,1,1,3,12442340,27,1,0,0
6,1860,2,1,5,0,1,0,4,12885120,41,0,0,1
3,1808,3,2,5,0,2,0,5,9148120,51,0,1,0
2,741,1,1,2,1,0,1,4,7954770,28,0,0,1
4,1634,2,1,4,0,1,1,5,9736540,17,0,1,0
2,777,1,1,2,1,2,2,3,8570300,22,0,1,0
1,835,1,1,3,1,2,2,1,10525625,35,1,0,0
3,1950,3,2,5,0,0,1,2,8978750,5,0,1,0
2,833,1,1,3,0,0,2,5,8289150,29,0,1,0
4,1778,3,2,5,1,1,2,4,11177540,7,0,1,0
6,1541,1,1,4,1,2,2,5,13654950,5,0,1,0
0,1615,2,2,4,1,1,1,2,8586625,26,0,0,1
5,1683,1,1,4,0,2,1,5,12110770,41,0,1,0
4,1901,3,2,5,0,1,2,5,11095180,19,0,1,0
3,1629,2,1,4,0,1,1,3,13244520,36,1,0,0
1,1030,1,1,3,1,1,2,1,12591440,16,1,0,0
5,1733,1,1,4,1,2,2,5,13554690,37,0,1,0
1,765,1,1,2,0,1,1,2,6632820,28,0,0,1
0,920,1,1,3,1,1,0,0,6662000,12,1,0,0
0,1035,1,1,3,0,1,0,0,6624250,7,1,0,0
5,1994,2,1,5,1,2,2,3,22124730,24,1,0,0
0,1158,1,1,3,1,1,0,1,5782500,35,0,0,1
4,2019,3,2,5,0,2,2,4,11468620,22,0,0,1
0,1488,2,2,4,0,2,0,5,8229750,41,0,0,1
5,1704,1,1,4,1,1,0,3,11374070,11,0,1,0
0,1139,1,1,3,1,1,1,0,6057375,41,0,0,1
1,1138,1,1,3,1,0,0,3,13385355,17,1,0,0
2,970,1,1,3,0,1,1,4,11350850,31,1,0,0
5,1781,1,1,4,1,1,2,3,13948580,25,0,0,1
0,573,1,1,2,1,1,1,3,5815125,29,0,0,1
3,1583,2,1,4,0,1,0,5,9758650,20,0,0,1
2,1261,2,1,4,1,1,1,4,10438400,4,0,1,0
2,1138,1,1,3,1,1,2,3,10448260,20,0,0,1
6,1704,1,1,4,0,2,1,5,20152800,10,1,0,0
1,830,1,1,3,0,1,1,3,6973595,33,0,1,0
6,1913,2,1,5,1,2,1,3,20703290,42,1,0,0
0,1671,2,2,4,0,2,0,2,6389500,28,0,1,0
4,1586,2,1,4,1,2,1,3,10374040,6,0,0,1
2,1149,1,1,3,0,1,1,3,12026900,26,1,0,0
1,988,1,1,3,1,0,0,1,6881585,19,0,1,0
0,1142,1,1,3,1,0,1,4,7793500,43,0,0,1
2,1014,1,1,3,0,1,0,3,11483350,9,1,0,0
3,1770,2,1,4,1,0,1,5,11341450,25,0,1,0
0,643,1,1,2,0,2,2,2,5477875,39,0,0,1
0,1527,2,2,4,0,1,1,3,7468250,17,0,1,0
6,1597,1,1,4,1,0,0,4,12654180,16,0,0,1
2,894,1,1,3,1,0,0,5,8580950,17,0,1,0
2,929,1,1,3,0,1,0,4,7088700,14,0,1,0
2,1210,2,1,4,1,0,2,5,11254700,26,0,1,0
1,907,1,1,3,1,2,2,0,7150185,19,0,1,0
0,1370,2,2,4,0,1,2,3,11175750,21,1,0,0
2,1229,2,1,4,0,2,0,4,9416330,12,0,0,1
4,2471,4,2,6,0,1,1,5,12266200,20,0,1,0
2,1231,2,1,4,0,2,1,4,8901800,32,0,1,0
1,998,1,1,3,1,1,0,0,6587380,32,0,0,1
2,833,1,1,3,0,1,1,5,8762710,10,0,0,1
2,1141,1,1,3,0,0,0,3,11582700,14,1,0,0
2,1089,1,1,3,0,1,2,4,13039650,19,1,0,0
5,1989,2,1,5,0,0,0,3,13679850,9,0,0,1
6,1618,1,1,4,0,2,1,3,11918620,9,0,0,1
6,1571,1,1,4,0,2,0,3,10092000,35,0,1,0
0,1181,1,1,3,0,1,1,5,10178500,38,1,0,0
0,1495,2,2,4,0,2,1,3,7484250,21,0,1,0
0,1451,2,2,4,1,2,2,5,13851000,24,1,0,0
0,1273,1,1,3,1,1,2,0,6590000,14,0,1,0
0,1435,2,2,4,1,1,2,1,11395000,12,1,0,0
5,1707,1,1,4,0,2,1,3,11050140,37,0,1,0
0,1080,1,1,3,1,1,2,4,10699500,46,1,0,0
4,1634,2,1,4,0,1,1,4,13712780,19,1,0,0
6,1995,2,1,5,0,0,0,5,12756380,24,0,1,0
6,1584,1,1,4,0,0,1,5,11573840,17,0,1,0
0,1112,1,1,3,1,1,1,0,5094500,46,0,1,0
2,1232,2,1,4,0,0,1,3,8837090,15,0,0,1
3,1857,3,2,5,1,0,2,4,11346080,14,0,1,0
4,2428,4,2,6,0,1,2,5,12427940,27,0,1,0
2,837,1,1,3,0,1,1,3,9853200,12,1,0,0
2,1155,1,1,3,1,1,2,3,9546450,35,0,1,0
1,836,1,1,3,0,0,0,4,7429230,22,0,0,1
5,1836,2,1,5,0,1,1,4,13378150,36,0,0,1
4,2074,3,2,5,0,1,2,3,15546980,29,1,0,0
4,2260,4,2,6,1,1,2,3,12224420,21,0,1,0
0,970,1,1,3,1,1,2,0,5745250,39,0,1,0
0,1367,2,2,4,0,0,0,5,6969750,39,0,1,0
2,996,1,1,3,1,0,0,3,8934470,5,0,0,1
0,1686,2,2,4,0,2,0,2,6658000,28,0,1,0
0,1140,1,1,3,1,2,0,1,5101000,44,0,1,0
4,1538,2,1,4,1,1,1,5,14394140,17,1,0,0
0,1570,2,2,4,1,0,0,4,8022500,34,0,1,0
0,614,1,1,2,0,0,2,3,6924500,41,1,0,0
2,1151,1,1,3,0,1,0,4,7720300,22,0,1,0
4,1317,1,1,3,0,1,2,3,7640160,28,0,1,0
3,1904,3,2,5,0,0,0,4,14791400,25,1,0,0
2,947,1,1,3,1,2,2,5,14095950,5,1,0,0
1,997,1,1,3,1,1,0,4,9429275,5,0,1,0
6,1669,1,1,4,1,0,1,4,13511360,32,0,0,1
4,1820,3,2,5,0,2,1,5,11131800,20,0,0,1
3,1834,3,2,5,0,0,0,3,9508930,34,0,0,1
0,922,1,1,3,0,2,0,0,3863750,48,0,0,1
4,2289,4,2,6,1,2,1,4,12943320,6,0,1,0
4,2041,3,2,5,1,1,1,5,17224100,25,1,0,0
5,1628,1,1,4,0,0,0,3,10688640,12,0,1,0
0,805,1,1,2,1,1,2,3,7397875,10,0,0,1
1,1130,1,1,3,1,1,2,0,8852085,19,0,0,1
4,1622,2,1,4,0,2,1,5,9771780,9,0,1,0
4,1873,3,2,5,0,1,1,3,9270980,29,0,1,0
6,1759,1,1,4,0,1,1,3,12128780,38,0,0,1
0,1662,2,2,4,0,0,0,4,7538000,32,0,1,0
1,1230,2,2,4,1,2,2,2,10670035,9,0,0,1
1,1087,1,1,3,0,1,1,0,6906295,33,0,0,1
2,1265,2,1,4,1,0,0,5,9750500,25,0,1,0
2,740,1,1,2,1,1,0,3,9057500,38,1,0,0
5,1963,2,1,5,0,1,2,4,13003330,44,0,1,0
2,908,1,1,3,0,1,1,3,7196210,35,0,0,1
0,1076,1,1,3,1,0,2,1,6167000,40,0,1,0
4,1869,3,2,5,1,1,2,5,12958620,22,0,0,1
1,1228,2,2,4,1,1,2,0,13028240,36,1,0,0
5,1670,1,1,4,1,2,1,3,13361380,19,0,0,1
2,1245,2,1,4,0,1,0,3,12537750,25,1,0,0
2,731,1,1,2,1,2,2,4,8712970,30,0,0,1
3,1634,2,1,4,1,2,2,2,14901220,6,1,0,0
6,1597,1,1,4,0,2,2,3,11574300,35,0,1,0
5,1650,1,1,4,1,2,2,5,15032380,39,0,0,1
6,1849,2,1,5,1,1,2,5,16295260,7,0,0,1
0,879,1,1,2,1,0,0,0,6040500,50,1,0,0
4,2459,4,2,6,1,1,1,3,12543380,9,0,1,0
4,1940,3,2,5,0,2,2,5,12428900,5,0,0,1
0,547,1,1,2,1,1,1,2,5015625,36,0,0,1
2,928,1,1,3,0,1,0,3,9899050,19,1,0,0
0,505,1,1,2,1,0,1,3,5770875,40,0,0,1
3,1574,2,1,4,0,0,1,2,12053310,43,1,0,0
2,1037,1,1,3,0,0,0,4,7706100,10,0,1,0
1,764,1,1,2,1,2,0,1,6472305,27,0,1,0
2,1180,1,1,3,0,1,0,3,11829500,34,1,0,0
2,1110,1,1,3,1,1,0,3,12078350,33,1,0,0
5,1898,2,1,5,1,1,0,4,13081070,6,0,1,0
0,1484,2,2,4,1,1,1,3,9060500,12,0,0,1
2,888,1,1,3,1,2,1,5,12827050,11,1,0,0
1,1232,2,2,4,0,0,1,4,14104610,34,1,0,0
5,1977,2,1,5,1,2,1,3,22078000,5,1,0,0
5,1929,2,1,5,1,0,1,5,22104600,30,1,0,0
1,1251,2,2,4,1,1,2,4,15965260,24,1,0,0
1,694,1,1,2,1,1,2,0,6732825,15,0,0,1
0,889,1,1,3,0,1,2,2,5553875,40,0,0,1
2,1156,1,1,3,1,1,1,3,8715800,28,0,1,0
3,1607,2,1,4,1,0,1,5,15344360,28,1,0,0
5,1986,2,1,5,0,1,2,4,21008600,45,1,0,0
4,2340,4,2,6,0,2,2,4,12386240,12,0,1,0
0,756,1,1,2,1,2,1,4,6810000,36,0,1,0
1,1253,2,2,4,1,1,1,1,14085560,24,1,0,0
3,1954,3,2,5,1,1,2,4,17695060,13,1,0,0
0,602,1,1,2,0,0,1,1,3524750,36,0,0,1
3,1719,2,1,4,0,1,2,4,9540370,21,0,1,0
6,1503,1,1,4,1,1,2,3,12389840,35,0,0,1
2,825,1,1,3,0,1,1,5,7741750,21,0,1,0
5,1914,2,1,5,0,2,1,4,21330680,9,1,0,0
2,998,1,1,3,1,0,1,3,8967600,4,0,1,0
2,790,1,1,2,0,2,1,5,7979400,38,0,0,1
1,1166,1,1,3,1,0,2,4,11129980,32,0,0,1
6,1794,1,1,4,0,2,2,4,21067620,11,1,0,0
5,1606,1,1,4,0,2,2,3,12403350,6,0,0,1
5,1813,2,1,5,0,0,1,5,14000930,17,0,0,1
1,878,1,1,3,1,1,0,2,11160095,13,1,0,0
5,1573,1,1,4,1,0,0,5,18143430,34,1,0,0
4,1819,3,2,5,0,2,2,3,10033660,23,0,1,0
0,537,1,1,2,1,2,2,1,6176500,42,1,0,0
5,1538,1,1,4,0,2,1,5,12504530,42,0,0,1
4,1985,3,2,5,0,1,1,3,9801480,23,0,1,0
3,1794,2,1,4,0,2,0,0,7167380,49,0,0,1
2,1263,2,1,4,1,0,0,3,8342150,33,0,1,0
0,818,1,1,2,0,0,1,5,7197750,5,0,1,0
3,1833,3,2,5,1,1,0,2,10132530,29,0,0,1
0,737,1,1,2,1,2,2,2,5980500,44,0,1,0
4,1820,3,2,5,0,1,2,3,14529560,28,1,0,0
1,836,1,1,3,0,0,0,4,7265010,34,0,1,0
2,1073,1,1,3,1,2,0,5,13450300,14,1,0,0
1,1203,2,2,4,0,1,2,5,15442540,36,1,0,0
2,1300,2,1,4,1,0,2,4,11613500,10,0,0,1
5,1514,1,1,4,0,1,2,3,10895520,16,0,1,0
4,2252,4,2,6,1,1,1,5,13672720,14,0,0,1
2,1214,2,1,4,1,0,0,5,9684200,20,0,1,0
6,1554,1,1,4,1,1,0,5,12545220,26,0,1,0
3,1764,2,1,4,1,0,0,0,7938700,25,0,0,1
6,1675,1,1,4,1,1,1,3,12837050,45,0,0,1
2,912,1,1,3,1,2,2,3,12124700,34,1,0,0
2,822,1,1,3,1,1,1,5,9582140,16,0,0,1
5,1917,2,1,5,1,0,2,5,14246350,45,0,1,0
6,1850,2,1,5,1,1,1,4,21735940,22,1,0,0
5,1723,1,1,4,1,0,0,4,12305480,19,0,1,0
0,679,1,1,2,1,2,0,0,3914750,19,0,1,0
2,1064,1,1,3,1,1,2,4,14285850,19,1,0,0
3,1907,3,2,5,0,2,0,1,13938520,6,1,0,0
4,1898,3,2,5,0,2,1,5,10686720,16,0,1,0
0,1669,2,2,4,1,1,1,3,12432000,40,1,0,0
3,1593,2,1,4,0,1,2,4,14546520,21,1,0,0
5,1744,1,1,4,0,0,2,5,14155830,13,0,0,1
4,1759,2,1,4,1,2,2,5,12535180,10,0,0,1
0,671,1,1,2,1,0,2,5,9299500,46,1,0,0
2,723,1,1,2,1,2,1,4,10726300,30,1,0,0
4,1445,2,1,4,1,2,1,5,10788420,26,0,0,1
0,671,1,1,2,0,1,2,2,5171375,23,0,0,1
5,1839,2,1,5,1,0,0,4,21122200,10,1,0,0
5,1589,1,1,4,1,2,0,4,12735120,20,0,0,1
3,1832,3,2,5,1,1,0,0,7852070,46,0,1,0
2,1000,1,1,3,1,2,1,3,12207750,33,1,0,0
5,1822,2,1,5,1,2,0,5,21562790,12,1,0,0
1,1135,1,1,3,0,1,1,4,8678060,24,0,1,0
1,772,1,1,2,1,0,1,2,6493670,38,0,1,0
2,1160,1,1,3,0,0,0,3,7533450,35,0,1,0
